"yIUCdTJIID1zDwzX","517.01"
"kgnZjgOGq5VKg6JA","380.96"
"DcMsNfzVuTGxqKsL","400.41"
"HCxcblCdNYgqXTkm","314.34"
"0KXTV5fXSCZSl8Uw","108.98"
"dM4YdewibnssDoYD","207.34"
"YsGFzpSJwFx8UkPb","326.85"
"2NUPz0rzzBXl0mef","577.46"
"yIM2kiW3rS1hJQxR","480.51"
"gLghU0dtDsf1mxOm","338.41"
"tg2JcsaqViNMEKVy","364.56"
"rsnQCXF31DJqfZKg","419.26"
"gBHgw9Jg5kpp0LWN","612.06"
"wkLaCcGgJVga4teE","428.97"
"It6L3YyoLx9EXQpt","73.77"
"vqU7mff2rKqnNb57","216.89"
"GuON52xb3d6ntuzK","885.22"
"hokNW40ZOAeRlpze","862.61"
"WA5ZRHpffdQSeZZG","937.05"
"hkKkamBORd4x21pk","2.50"
"Gly4nczgrzbBBi5K","164.77"
"YwnKUUcu2IREG5Bh","94.79"
"xbAYAXSxuvvh8wye","764.58"
"Xcf44h0d8mMAaZ7d","377.03"
"SYPDVPbggpn1d3Qa","597.91"
"7TJw59vxQ6R5UwQ6","172.24"
"aG2OK4CtL1eSk8rN","23.46"
"mtxpqLxtRGmLwZ1t","228.39"
"ddofbRoVq9MXyO9B","516.25"
"dcEUBrO2y9bWQITg","670.05"
"S1PJuxA7ZLJp0TkK","437.55"
"Rl0ZXW1ltn2B1JKn","619.83"
"KRLsCPWkFQCkmGkZ","978.50"
"aTP9MZuRv9yWKCKS","276.21"
"c8IsO1u6J3a9nbVb","311.49"
"MKaHVYvqJWVCLoma","682.47"
"uTXEkZqw4xqZjsBY","868.16"
"ZyYqVzxPTWs7TSAS","187.85"
"4DeZERb1dWWdR1nv","354.01"
"0R5HdWlVKzABiyMF","536.35"
"aVdyl2zhl898q16t","569.93"
"8QwjFeq7Anev4ZMZ","138.71"
"pDYh8ti0qqQQcJia","824.95"
"FhODm8l0m7x3xkU0","110.76"
"gv2hSWCGShhoebVn","911.00"
"XMwwSytUudZAJ4h1","876.69"
"IdbMSefbgHMftwn1","300.15"
"BypiThF9GNlQ1pxy","468.81"
"VTEPFkwtcGECFfY7","323.79"
"h9ePamFptbfG4Y8E","633.10"
"RVzXacs5q6va6ic2","630.60"
"ubLmkB6ZQxmZDSMK","641.46"
"AYz4rMhEDa02xYuO","305.27"
"Rw8mSEq3fV3vRI2B","112.01"
"ows6MvkVxNDwHcKF","870.51"
"raNtlK5vKSPkS5Z5","133.59"
"F2ITN5LfhBu8opPi","863.98"
"r9eisw9tPQhQ7urA","135.02"
"i92bFBaeOJtQxz5s","96.94"
"XePg83S7oWw62sfW","768.31"
"o1Rasnz58ujSFy8Y","938.67"
"VFfd0xIEBEeMPaff","769.98"
"kJ4jtcNunFw91IwA","30.54"
"TbzdSouuWecOFv7R","363.38"
"50l4WGRBrXhSB0QK","211.41"
"ozFpwr3VbwJYIwDl","987.28"
"stcTUZTMerWtltzM","840.18"
"QNySQ6TKEip35s6T","32.16"
"lwd02ZL0ZudaIenl","906.07"
"3Jbyi6KfqW5IVCKY","64.36"
"VL7nkgkyMRxJs1jy","634.63"
"UZdHRdnue6QAqm9t","877.84"
"z8OCzyUKaeLhzhZT","243.04"
"jgTgyZ23lv9Yq9fF","350.51"
"OElAPW0IQDTQI7b5","504.43"
"jxH0i0hulmO0572V","869.72"
"r5p8cuhKON4J8bW2","70.41"
"xAIhiDOWt2egMykg","567.60"
"J1O77Uyps7RjeJNK","841.17"
"syD12QNiJLr6ORjh","692.35"
"5vWCQl5pLKnYEwLT","897.41"
"WQR3UoaeBXy4DpQL","814.65"
"X9Pt8ITph0yvsLxF","825.67"
"A0YJGgvhO3dE608v","769.71"
"kfwb0OGF9fXQaO38","166.19"
"omberSLkxI1H6CvE","82.32"
"fFcnI2ydHgkiureY","208.72"
"XRVu3hmKIkcSiUN1","18.48"
"ifC75AN0W2r31am0","137.11"
"M5M1rR8GJz8lbxQJ","64.27"
"C5DDygOR5VvwQ9iR","224.60"
"PGDaFWuCYB67J0QM","300.00"
"ZZR0mTofoFFaH6OY","180.83"
"uM8X6zL5e8TqdD6g","873.33"
"5gfE8lDpe9v4Icul","806.18"
"0ZmbhR7xekPQFE5n","754.13"
"O1Kpt2uvJ1o091RE","93.61"
"E9yUosXJwNEbucdY","256.63"
"wm12yWiX8CJzoPxc","428.72"
"J6HFHhTF4rXygroy","267.57"
"0MfI9kDmau0JWYU9","6.53"
"5dzzYnotoJTYh3cZ","169.10"
"9mlTihCzNZQWT0Et","425.04"
"DRGRukTV4MCF8C6B","723.90"
"hL9dYQuymd67e5zU","945.96"
"Htzym4n8uzjcPkkH","597.64"
"tSU8L34grFcPiEBn","995.28"
"YbOAt2FOZ9NlKe0j","174.87"
"VXWHtOr5B2KsvtRj","926.66"
"86T129cvLeRkVN2K","178.47"
"saOfQcNWpSOgewgQ","894.82"
"Dp2GwvNHeGZl5eQN","304.13"
"WknObUQQcmqWx0Ek","403.90"
"bVo9nc2tVaJfgRB3","894.17"
"KzYaetPrVx7SozDv","348.18"
"KHQmr73h9wZXyX59","414.41"
"9I0HbIC99bkYZyIP","648.78"
"nsbWm1I9Irr9FkSC","627.22"
"k6W2ltZqVve7SUnV","145.83"
"Ag7V0EfaRBgMwTmp","485.61"
"3nZ8la8iY3H2FIfK","208.64"
"o6JpFs8jBr8O6yww","944.79"
"TOfGuNY1EmlnZ42I","10.70"
"9ybHNPjns622JGza","546.17"
"LKoaFL1RfLYu0VLi","180.84"
"ivmB3luZCVkZFKBn","548.96"
"eTB6TIwAreihJwxF","829.42"
"bmLDy7ycp4AMQm72","99.06"
"vuNsOM9JXte4gSfn","475.21"
"9Wz7BUr0MxiStpIc","148.91"
"Y57FMeb3i9yqLsJ2","982.91"
"IN6glw8t7WmmmARG","443.90"
"L7vmoEoYGEPtktka","400.06"
"O8qISoa1SoeOxxkS","79.49"
"BgKQXUmgMX5yMBND","679.39"
"8JxYwyvD0b3wLmxV","568.94"
"GtfJH9YmiKmsrM2X","676.52"
"j2vWmufqDyN0xu1r","489.46"
"hkJPDy4Gij33LCgb","534.30"
"rCqDFIy0wQpnoiNe","627.52"
"1oC2KaLLwPBqYsLu","865.26"
"k220dQetmyn2vnKE","519.64"
"21sksdfq9JTZyjjb","101.23"
"jDB3djTGQF0oHvHP","780.93"
"Y1Ab2PE2hvEiOqh4","994.56"
"VmXFdBTlYEwQiZkq","612.33"
"L7btWpKlgRt66nVF","432.95"
"QvIcc76IbR7vDOvk","146.03"
"XJSrPhFM3PLfPKVH","874.12"
"MuzTE9KviQtOop6N","698.52"
"Ao6kV8MmOrWL6Tmf","41.45"
"BfwxlsSjjk9WvSMv","838.49"
"8QW8JDLaSfRXuVkA","52.98"
"mXfN8NZZbxteNBnh","118.08"
"SwzKckLjQOu7uxxq","65.60"
"s08Xa7ReSr5Q7NKj","285.34"
"0b7seNzrj9OjdWpE","537.84"
"gDKXmKDlx5Da157c","762.55"
"vIClNvEMBaVOzvUk","272.58"
"h0XS5gnYZgVXjh8n","763.44"
"FLrZn8LNcjFAj46L","386.62"
"oicFAqkEt7bNyrDw","413.91"
"JtNExanmCLe5dTET","88.14"
"h0Nl2ypA6MGT3kUK","946.61"
"nxnTKH3IHOhKC0o1","571.51"
"2XtUB2ijtQTq3cdV","848.54"
"2RVHHYKEBa1399dx","602.52"
"DFyZQmzWZ5buGDca","494.96"
"vKeoK8MvEPTfxJtJ","891.24"
"JlC2FOWDW5ogWGpa","741.99"
"aIE0To5w7RclnUeF","341.84"
"RsNdAvV6Y5AazTMc","755.86"
"dQgbSMBeU4QpXcRQ","973.78"
"5MLM8el58lSfHTwY","247.72"
"chZEGcim5LEuE1E8","280.16"
"F943VhhmAYCzRrqG","701.48"
"u85QV7uBls5fGpHQ","248.81"
"phm8TzW1f9vrYWex","390.59"
"YC4HSGdcAAU6SfDC","145.13"
"hnQ5r60jdQiCjXHb","921.93"
"HNy8zuJtkm0y6CA0","527.89"
"rIUfHbPwydBZNI54","187.73"
"UQyOr84tFR6eKBD0","275.20"
"QfxEuSCljfZgJreY","873.18"
"gJYWGFaHiRjyjWfe","37.03"
"0ok1RTAVyTqHVXxn","781.74"
"8azTrxLqI5jTrNlQ","774.76"
"j1FDyqA4iHNHP7bu","363.47"
"YJxEahaadABw6vI9","312.60"
"ffcyOdol2tJqbfpW","901.71"
"AmoXW5xgpjkqxduW","516.38"
"qEhK9Uo26xVwfLbS","11.15"
"OFMV54UT084huj13","690.84"
"RFXJ4Ac5MhuiQkPS","118.51"
"iFFnZSGcGf6gSqUg","32.95"
"a6XG1JsaXXlWcPuv","231.44"
"CISCbhRzXJYBzv5p","368.43"
"mroXDRs1AJ6kRDVU","212.82"
"XThvIic5QisU8U5E","329.47"
"H11hWDLA5GE1KAmL","887.21"
"FKFqmLIsDTRt13H1","891.15"
"TnY9HhErr8gGmpHR","536.56"
"7QAYYAdgh46SBLtJ","607.17"
"ywj00f788HTu0Hby","17.17"
"z3nUGoet1O0o1esH","819.92"
"AZKaaOCgf2vrJUGK","952.25"
"3ZF2IV8WgcjsJEiZ","525.56"
"B3J3xI4qQLRcUYZm","811.08"
"TXDPZrZqgIDby8Ye","679.58"
"75hsa1JrbunYEWzZ","994.99"
"KI2prr7r7WeCN9iq","880.96"
"RkAu1OgC9x18oQRT","606.95"
"lO0UvFHsxUL0g1jd","263.86"
"NWTPXkEyHt1Fjy2y","322.94"
"yz6OWy4NfNwFpUqD","305.31"
"zQuWaVw98N1N2OzX","110.30"
"KPPtQduz8hVlDv71","102.84"
"z9r1KGA8CnueBNbW","586.13"
"J8lWl2aCChPs0lSV","676.31"
"euTrXyTdN2WNIt6P","397.49"
"YBf179GtenlCSqut","695.70"
"34JybVtirNBBjp8l","579.91"
"gdt3c7cKN3An4j90","772.00"
"KqvceQ47F4G0cuUc","552.10"
"Lp9wQyL7JWsbnI3e","999.68"
"8o1JkOuksDmxqrCz","296.49"
"74d13BUCiKPZtiLq","94.45"
"hNMYcZHfGZOyFL89","580.74"
"QpB3KqEEtfvO2Yc8","21.04"
"enDeVJOAmO6KfHpe","467.77"
"dZORCk64o29W9Hbt","144.22"
"8Q0uMr6icYKen5r4","206.81"
"ybZHX0IA1uYo3wjN","289.44"
"vem99awZurBmNNQj","416.38"
"8WyfldscmS5c77Kd","286.51"
"RPyHsEdJHNBwtDyp","22.82"
"Wa22vgiokmj901Jv","197.04"
"ll1dXJxkvpWApozV","419.29"
"pz37uqUFF0oC7TkD","386.02"
"8KuFQjLEtzyDuNb4","78.77"
"nNXBmuOkcKTnAPwV","274.56"
"FHlaxTRHHgz3tTqy","203.47"
"b0TK8GH8oY25Jnnl","685.82"
"k7DQhdTbyFqCcroF","104.33"
"xwlP8rooo2qRckda","40.96"
"JaSMSmqcme1cjkpF","451.20"
"SuQpuOuQyibULaSz","241.18"
"DHyNMGurOTUg3e8g","362.77"
"EN5q7PLX6nKwYgHQ","405.21"
"5x8QP9ivjOssBj2d","931.06"
"Pu9olEagT1qRHksP","400.29"
"aNQeCTd3oW8cKQ4u","940.42"
"qwsqFZuN0PUCgSX1","28.18"
"qrNxA8mpS2R2YcIj","21.08"
"8lgHz7yXKKYrmqgi","73.06"
"jGy3Y9bxg0wXuPOR","763.71"
"kBXrunpFzl4cf2tD","498.20"
"1Mzkhk9vdHUYXPbB","966.86"
"EUkSaYReS848UVnu","916.55"
"7UvBwLZ3wj0wy094","193.67"
"ZDnmuKSi0UpdJEzr","466.02"
"8YfyvhJYQbNWsLsJ","895.70"
"vJwyzRJONf2LCEGp","839.84"
"ZQvJ8yDMsziQ7xlL","955.91"
"SiMdsElBMB0OJWFi","229.64"
"rMsmbdFyNNL1Q4nx","406.29"
"ZZyMweXi0mkyJG6o","219.54"
"BGqPCbfWObJSpGgY","619.04"
"4cJxBu70I6tlNkR6","355.19"
"dutPtrHy5b75EiJL","18.05"
"LLwKaw5wsOw6UTBM","423.85"
"nv6l9KucWTgTyWL3","558.07"
"g99KuZqkoWu3IVPY","926.51"
"xz6ybHQdkYHJh8Kf","767.75"
"R81BpedQFgT4ll8y","807.52"
"KxFNUo4JbZKWz0j4","547.46"
"CseyA5Z2F4uaMAIU","981.46"
"DSa0lKsPeyTIWnnY","895.92"
"Lr7rCr9k0hAB1Grb","990.32"
"Ep988eI49HTGNiZt","5.85"
"RlEsobwhcyvLjKNO","955.18"
"fKbegydxO6cZ5dpP","853.25"
"xXsH2si70RDGZgff","283.93"
"NpHZDmwrfgNB6XeR","446.12"
"PPHmCgov8ddk3eQt","618.56"
"ctcsh29Z3HBDLKom","566.84"
"cLOE0rTH1C2Xdi36","761.86"
"BoGL26OUGKU8i5mJ","721.26"
"AMMIaIYzKf4K4wnr","512.26"
"JLdn3VUZ4MK5oGVH","420.17"
"GsgAeAcah7oWJ6a4","131.28"
"GuTq3iW1nLvhtUdy","915.09"
"dA1rcdGV6sBctq6g","516.67"
"Vyf2yKmNhLCJmTN9","76.84"
"VEx5vqiJ1RzmR9NN","150.05"
"6WbR3RGoVi1jhyB9","322.65"
"N3ziVToF5gU4E6mH","482.40"
"KU2VWZwmktkHDKWS","274.38"
"8p6dKTON8h0gnGpP","188.95"
"Wfs1lbOfFlXSS9yB","542.30"
"ZbJmoRXwG6BdL6Fl","648.83"
"NaYGB6YVO4YWJet9","156.76"
"QlMhOnYoZrB130Mz","127.81"
"oqCXZMGJfBr6BMLF","652.20"
"sKcyuDBHhKbKCvpV","636.79"
"L1B5Q5Imbak2dTfH","793.54"
"PoGwGiXDqdHekwWc","127.27"
"7tr77Rw6khNuGyKJ","699.45"
"1AJPtY6kTintlwdJ","904.47"
"XRD6Oa4zo2bOXaLr","272.38"
"rDa7G0enXJXTJAKS","681.22"
"nZpf7gJK4vzxigBv","292.82"
"UaUAkWxkouFA56jA","22.17"
"SEMBQoeyghtUS2Qe","912.25"
"xkFMvGFakC4sd4Ak","406.47"
"uDV0if3tJM4RScBE","274.57"
"uDiFwunzthvrXbb5","575.21"
"osgpQqEMe6PyS21F","192.49"
"cMnofsOFw8xIFdgs","383.38"
"MNry9ifvszZvOnTw","501.41"
"WQVREmJb1LgX1E9S","148.41"
"jOYeD4txgw0nXcmb","309.19"
"0BHRw9gBksYgRaRw","95.91"
"2c5QO3G0gDa4R7mn","506.70"
"nnyHWhLwZKT82uoi","952.75"
"yl84DgfsoTUyQZfj","844.00"
"WjVYe6Ysh6GoSX1R","503.15"
"kBkKf3tZDtx8BSLQ","337.32"
"59iTsek5nzNaaoCY","565.71"
"kT4EraIKEe8kbCvx","11.03"
"ojGw89bZxbsGKGs6","996.09"
"QJ1pmVZnnlG7G5zc","970.99"
"PsKxrVUJaSNKEsw7","26.29"
"moBMLPoa3mPqlWuF","637.64"
"FayL0yQgOnPyG6Aw","979.30"
"MfMi6klkzlpKdSCj","277.35"
"VGFpqS5DoLB1Vfs4","856.25"
"PewMCCmE2SzJBjmc","226.61"
"4uOaEg9Uo2NsLVyX","856.25"
"V03efvRP7KNzzQNX","153.80"
"jXrhMh7XfMLzTZR4","787.78"
"LzsEGC0WJNXmMeAj","489.35"
"xTJ9Y2usSmvGCiIV","948.33"
"UBM51U2P4ySvTNam","233.12"
"DIwXdJuR3KO2bd0o","229.94"
"IFLMK7rpqOKtl8Vn","439.82"
"755josliFXUaeUQc","470.91"
"Lp5Y4Xia7ZKfPcKs","635.88"
"KJiB8G3bABfNB6og","478.91"
"srSFCOAcdxpSuO7k","805.13"
"zHd0oFW2RAVGqvXp","874.19"
"sAOuVaDxq8E4O987","609.11"
"ghBCcJrfDIG95XJc","689.65"
"nKE3aPyGypN5tWhH","555.23"
"pz4x55rGRKGsPnmK","533.55"
"uQ9se8xVnQcEvgFJ","769.61"
"kQfjbTOYwcccYa3k","942.84"
"UXWUXDWuByKwRogY","135.97"
"9dOTOHoCcGX2iGkf","445.10"
"cOwOk2YPFKbYaNXB","568.92"
"k513PVNGVq1PoM2U","182.19"
"09WNi8oBTYrVktFy","624.34"
"HuYIAeCYLgSN7TNr","920.84"
"GZSAZS6pBdq7AU3Z","900.77"
"iZmmI0R24XOAGWvq","580.33"
"bOxuusf0X08TRvqS","278.00"
"jtiIK2mRBkB8cnfP","457.04"
"X57OI95zvPJK51le","403.75"
"V9NrEolbkfdDyniN","822.74"
"j4axhGCvzT22o4VD","6.75"
"dGaA6l5shw64isip","288.46"
"HKpS9pDNpqeFid87","490.64"
"6dEfkfS0Qb7sRAll","472.80"
"zLBUgUhYDD1Efm0r","64.89"
"tB6ZGSz0ipUGdoDu","393.98"
"9vlXHQ10U07FUWkw","75.71"
"xjI176UFw7wkHRiw","357.76"
"Ix6W0Rd9OhIQzcaI","113.49"
"2srgkyOdFDQx8KPC","471.29"
"bkQ4vMY41qIeogSf","435.22"
"m87cCFU80BtkSW68","340.01"
"OcMmn8P9OgTVi0Xt","163.15"
"oxVhqlOcrkZFv2ln","434.28"
"PT1w0tBNeRgoVZ3d","799.47"
"EJ9zkAhSa9S4Tzi8","481.97"
"n4KKmWInh3W1khON","270.06"
"FfbPSWINT4gmjJ9O","985.09"
"HfY47xq5JUnYXw5Y","185.87"
"RpMG8fBDGQNxmnOw","297.75"
"2yPV3SEHUPI9RchY","149.78"
"yXs0QyHYQ631UgpL","443.52"
"vx3KSrXZGU2xvDFr","67.83"
"oSVLHWj5mBAysz8X","7.72"
"VKRfwU6yQKLIZsZK","876.65"
"MHJNTfGN89R6yqX4","727.39"
"3NHdxM6TL7Ztfz0j","573.66"
"r8NYTKDcZh0rNoxN","125.68"
"JVB0FctOLyF5VWkV","702.49"
"vJFByI56ZUegJIfq","411.39"
"du0eTJ8fFeuaeus0","178.63"
"KplR6hPXojDIjQD9","41.99"
"yXv3w1I78KgRcv61","280.22"
"wAT9Gq5PpXVh8p0r","716.66"
"ZaXEHB5vSZXnwAuA","281.63"
"rLOYbTfc6HXU0LnB","690.33"
"IEtMZywsrzkb5aOc","266.88"
"vCTZmNIISrAjd2e6","938.39"
"FRhNnCipBgRGQHQx","409.58"
"rGYCD8nySZVuVxHF","484.84"
"lnH4toU9eCfHUlzq","35.11"
"CydgkZHBMh9MGuA0","493.26"
"ofCOOXdaa5emjYkA","735.95"
"t1HySeESvGN44zrH","284.04"
"Iw10SHBTrBw1JUkW","577.84"
"UpZLJKNG1fhhz8VE","450.41"
"QsexLWw343UhIPis","259.44"
"zLWXkVdVBWlX5s5H","60.96"
"6CUO6sSLA8fVhCLf","353.58"
"BzLzq7F9Ew2zgvJB","585.67"
"gB1iBik6s24br9nt","638.87"
"c64FVervoGl4P9T9","347.90"
"LDxndfoSHfLcXsNJ","492.54"
"POcoz1KEzbw0RZ4J","580.61"
"WvNBvefQabcDO930","356.91"
"OgKtYMdsxUNlg0QJ","554.68"
"BMMDYSZVz0m4XvdM","315.18"
"bsaIHvaXV8QKrs7K","771.86"
