"340","7","389","2018-08-10 23:44:48"
"341","16","929","2018-12-28 11:41:09"
"342","90","614","2019-05-14 06:23:07"
"343","60","1470","1980-11-17 13:01:37"
"344","93","906","1981-12-02 02:11:49"
"345","37","430","1998-05-03 00:00:31"
"346","23","138","1998-02-13 09:05:36"
"347","94","705","1981-05-26 02:07:25"
"348","54","1830","2019-01-22 07:11:09"
"349","5","1649","2002-01-26 19:47:48"
"350","15","194","1982-10-15 07:43:26"
"351","46","1277","1995-12-18 16:26:21"
"352","54","68","2011-02-04 17:02:32"
"353","21","345","2001-03-24 14:15:09"
"354","51","1752","1977-08-19 02:22:00"
"355","9","1228","1989-09-03 19:50:29"
"356","33","1246","1989-09-16 01:52:41"
"357","44","379","1998-10-15 06:38:33"
"358","38","1239","1972-06-13 02:41:21"
"359","37","745","2014-03-04 14:51:36"
"360","45","488","2010-08-02 16:14:15"
"361","10","793","1999-08-21 14:49:23"
"362","95","1113","2015-06-16 01:36:00"
"363","86","1861","2013-11-01 22:17:52"
"364","45","396","1980-04-17 05:15:40"
"365","10","1389","1984-09-03 00:18:08"
"366","15","1037","2002-01-18 09:47:44"
"367","18","1041","1985-12-07 05:09:48"
"368","40","1348","1979-09-19 11:56:38"
"369","74","1137","2005-07-30 16:51:34"
"370","56","1376","1991-04-01 23:15:56"
"371","7","860","2004-06-15 22:09:33"
"372","57","1959","1997-01-16 12:51:07"
"373","83","621","1975-03-04 09:24:19"
"374","24","377","2004-06-22 11:33:08"
"375","50","1006","1979-10-16 19:10:22"
"376","84","1762","1978-08-03 19:25:15"
"377","80","1641","2004-07-24 01:02:43"
"378","83","1806","2009-08-20 14:15:30"
"379","75","1536","2015-05-24 22:15:08"
"380","5","1829","2015-01-28 18:09:28"
"381","21","1550","2016-08-13 13:55:23"
"382","72","94","2003-08-15 19:05:24"
"383","15","1407","1994-07-26 14:27:50"
"384","10","500","2021-10-28 04:27:51"
"385","46","1357","2013-12-12 06:12:20"
"386","16","1347","1975-08-07 00:04:06"
"387","62","1357","2011-02-03 11:38:38"
"388","53","1655","1973-05-15 06:07:17"
"389","90","1862","2006-09-04 10:14:29"
"390","46","1994","1982-08-19 08:10:19"
"391","16","825","2008-08-07 03:20:21"
"392","9","1581","2016-09-26 22:42:28"
"393","66","922","1988-02-16 18:15:26"
"394","13","761","1975-01-14 12:11:00"
"395","19","861","2003-12-21 09:11:42"
"396","39","1824","2021-03-06 18:48:27"
"397","22","634","1976-11-14 02:52:25"
"398","50","1470","1972-06-05 13:08:29"
"399","62","1894","1998-05-30 09:31:14"
"400","28","1854","2019-03-18 15:23:49"
"401","48","572","2008-02-06 21:09:26"
"402","16","1961","1972-08-28 15:56:09"
"403","49","581","1979-03-19 12:19:32"
"404","38","1934","1992-09-22 01:08:49"
"405","75","1385","1998-08-25 05:38:34"
"406","97","1113","2001-04-08 05:58:51"
"407","44","1505","2004-02-11 03:01:18"
"408","58","1211","1994-06-06 01:53:18"
"409","22","725","1979-09-04 08:13:21"
"410","52","174","1982-10-06 14:25:10"
"411","35","87","2016-08-24 21:14:04"
"412","73","356","2022-02-28 08:24:53"
"413","34","286","1998-02-11 15:08:02"
"414","26","1784","2013-10-18 01:26:40"
"415","68","1977","1981-10-05 17:51:45"
"416","76","909","1992-03-06 01:34:31"
"417","12","448","1988-03-17 11:57:35"
"418","15","1252","1987-02-26 06:31:15"
"419","64","445","2017-02-09 17:54:50"
"420","24","1427","1970-10-31 03:54:15"
"421","4","413","2018-12-26 22:42:46"
"422","53","583","2012-12-05 09:04:18"
"423","23","558","2008-05-12 17:38:54"
"424","19","929","2016-02-02 03:05:53"
"425","83","755","1983-08-21 16:27:58"
"426","83","761","1996-03-11 10:32:33"
"427","34","1071","1992-07-11 06:48:00"
"428","87","1649","1995-08-16 20:47:49"
"429","28","865","1986-11-18 18:00:31"
"430","79","291","2001-06-24 02:11:08"
"431","37","1079","2007-07-22 11:32:00"
"432","97","407","1993-01-13 11:40:48"
"433","28","1867","1987-10-02 18:34:23"
"434","28","742","2001-03-28 02:42:53"
"435","76","720","2009-11-14 10:13:43"
"436","78","833","1973-02-21 20:34:57"
"437","33","1822","1992-11-03 00:52:20"
"438","57","1317","2005-10-10 16:43:05"
"439","8","922","1989-12-29 22:34:34"
"440","71","1041","2010-08-01 14:51:41"
"441","96","756","1993-11-21 07:55:28"
"442","96","1807","1980-11-24 05:59:03"
"443","74","1256","2009-02-12 13:01:04"
"444","56","637","2011-11-05 13:22:13"
"445","14","1970","1971-12-21 10:08:28"
"446","43","562","2018-05-21 05:17:17"
"447","50","1118","1986-05-22 22:22:08"
"448","60","453","1986-06-13 15:56:58"
"449","49","1315","2006-10-02 00:43:58"
"450","32","1056","1996-06-21 10:59:05"
"451","27","1902","2017-11-10 00:32:25"
"452","69","1448","1977-05-06 05:58:36"
"453","54","504","1987-04-25 11:33:13"
"454","3","618","1997-07-29 01:04:48"
"455","52","720","1976-11-05 18:16:06"
"456","67","820","2007-01-20 01:53:05"
"457","41","1122","1992-10-12 08:43:23"
"458","73","1006","2015-10-14 12:48:36"
"459","43","1007","1983-04-26 22:42:29"
"460","23","1571","2012-04-28 20:15:45"
"461","1","1177","2002-04-04 08:21:07"
"462","50","587","1990-06-01 06:11:01"
"463","8","219","1984-01-04 16:59:21"
"464","74","553","1987-10-06 10:45:20"
"465","45","1169","1973-06-21 13:28:39"
"466","94","1415","1990-08-30 17:39:24"
"467","2","1633","1973-03-17 09:44:00"
"468","67","802","1997-04-08 03:46:50"
"469","24","1037","1982-06-24 06:12:19"
"470","20","798","2015-03-10 17:16:02"
"471","67","174","1990-06-15 10:43:31"
"472","15","344","2000-07-23 07:58:07"
"473","3","834","2001-08-20 01:48:35"
"474","55","797","1971-01-13 04:06:06"
"475","89","799","1977-06-12 18:19:28"
"476","48","414","2008-08-28 19:21:43"
"477","37","573","2000-08-10 16:51:36"
"478","57","1463","1973-03-24 21:01:09"
"479","62","29","1989-05-25 18:12:24"
"480","77","311","2020-08-17 23:26:48"
"481","59","655","2016-12-21 21:07:32"
"482","28","658","1982-03-08 07:03:14"
"483","7","65","1998-05-16 21:06:19"
"484","52","1796","1981-11-12 04:49:15"
"485","85","1009","2020-12-06 18:22:04"
"486","69","298","1972-07-18 03:56:01"
"487","89","1277","2015-02-06 12:00:31"
"488","61","1187","1970-01-01 08:45:05"
"489","41","1315","1974-04-28 20:41:01"
"490","80","731","2007-05-05 18:53:01"
"491","25","135","2008-08-12 09:36:31"
"492","99","1580","2019-09-28 14:48:53"
"493","76","783","1990-01-12 05:19:52"
"494","83","207","2021-11-22 13:48:47"
"495","65","1984","1986-02-18 19:11:37"
"496","91","1943","1986-06-09 22:18:59"
"497","74","1622","1970-07-19 09:28:31"
"498","40","75","1989-03-07 18:41:21"
"499","10","577","1991-09-06 09:55:03"
"500","11","1276","1972-09-03 21:31:44"
"501","75","1752","1977-09-06 16:22:23"
"502","52","968","2005-04-18 15:18:57"
"503","27","303","2002-12-05 04:10:15"
"504","27","622","2020-03-01 21:48:55"
"505","66","422","1998-12-10 19:57:25"
"506","59","1767","2006-06-28 17:46:06"
"507","92","1596","2008-11-14 17:29:37"
"508","17","1041","2013-05-10 20:18:28"
"509","85","259","2008-11-11 13:33:54"
"510","51","846","2005-11-02 23:22:09"
"511","77","1115","1996-11-22 07:47:53"
"512","12","407","1988-12-22 16:47:35"
"513","12","533","1979-08-01 17:40:49"
"514","91","510","2012-12-22 12:58:48"
"515","31","537","1990-07-06 18:46:46"
"516","66","1272","1979-07-31 11:15:56"
"517","66","1067","2006-01-29 13:52:21"
"518","53","1263","1971-11-11 05:42:03"
"519","72","469","2000-09-21 23:12:10"
"520","91","488","2015-08-04 16:33:39"
"521","17","1401","1982-12-05 08:45:30"
"522","38","952","2001-07-05 19:07:16"
"523","32","989","1980-08-07 11:09:50"
"524","36","1389","2009-07-01 07:28:33"
"525","48","1525","1973-01-13 09:32:26"
"526","43","1257","1979-02-05 14:09:36"
"527","16","163","1997-05-25 16:14:40"
"528","98","21","1976-08-09 18:09:19"
"529","47","1199","1997-07-25 11:11:58"
"530","56","377","2009-01-04 05:28:42"
"531","26","377","2002-07-09 01:27:54"
"532","90","1781","1972-01-03 08:35:27"
"533","88","958","1988-01-28 11:00:21"
"534","83","1881","1986-03-14 04:56:08"
"535","44","216","2018-06-07 02:28:51"
"536","2","1376","1971-04-02 17:41:07"
"537","26","459","2021-05-21 01:46:59"
"538","10","1330","1972-12-07 23:44:12"
"539","79","1845","1970-12-02 12:46:40"
"540","81","1736","1983-10-15 23:43:58"
"541","32","51","1989-06-17 12:54:26"
"542","13","938","1980-02-23 13:07:02"
"543","91","1978","2005-03-18 01:46:07"
"544","56","317","2009-07-14 03:12:40"
"545","94","1858","2017-01-14 21:19:22"
"546","24","633","2018-05-07 09:09:31"
"547","43","344","1972-03-15 02:07:16"
"548","18","1956","1992-01-13 04:04:39"
"549","51","1120","1992-12-25 12:57:14"
"550","94","412","2022-02-12 13:30:57"
"551","18","1767","2004-04-26 17:56:14"
"552","76","360","1970-08-15 16:37:19"
"553","48","919","1984-11-03 02:46:40"
"554","24","345","2016-09-28 17:00:27"
"555","27","1453","2013-02-16 21:57:41"
"556","50","400","2007-12-15 11:27:18"
"557","58","1285","1992-01-16 08:53:09"
"558","50","112","2010-02-13 01:41:26"
"559","35","555","2020-06-19 09:22:25"
"560","70","1606","2018-03-29 06:00:19"
"561","15","226","2003-09-13 09:34:13"
"562","74","1633","2001-03-18 07:35:14"
"563","21","99","1984-07-03 13:40:31"
"564","27","1815","1984-03-16 15:22:58"
"565","81","1843","2013-11-21 07:32:51"
"566","35","709","1990-10-20 18:01:33"
"567","28","92","2018-05-05 17:00:21"
"568","88","922","2002-07-19 00:31:28"
"569","21","1223","1983-11-24 07:18:49"
"570","1","547","2009-12-31 13:20:05"
"571","24","1479","1977-11-23 11:41:08"
"572","44","216","1996-01-29 04:42:37"
"573","58","1222","1990-12-15 20:33:39"
"574","28","1772","2022-01-17 22:27:36"
"575","46","705","1976-12-21 12:28:35"
"576","71","1946","2000-07-25 19:35:31"
"577","62","1647","1991-06-17 23:24:42"
"578","9","352","2014-11-08 02:46:15"
"579","90","1094","1986-11-21 08:08:02"
"580","59","1761","1992-11-11 06:40:23"
"581","45","1597","2019-11-02 06:18:01"
"582","23","671","1995-07-31 01:52:56"
"583","16","267","1985-05-13 17:00:26"
"584","69","1682","1999-09-23 01:24:51"
"585","21","703","1998-11-12 23:54:26"
"586","5","1033","2003-12-08 08:50:31"
"587","77","1705","1980-09-02 05:50:10"
"588","95","1383","2010-06-28 08:34:53"
"589","89","736","2008-08-20 09:56:22"
"590","65","1584","1974-05-30 08:34:04"
"591","80","61","1982-01-13 16:04:23"
"592","56","1679","2006-07-08 13:26:03"
"593","81","1329","1993-05-25 00:17:42"
"594","62","379","2014-04-10 03:59:08"
"595","67","1721","2010-03-08 07:37:05"
"596","30","1277","1982-11-26 11:41:48"
"597","78","1662","1984-09-16 03:14:41"
"598","87","703","1987-09-20 14:25:51"
"599","33","806","2018-09-30 03:10:15"
"600","67","1305","2012-10-08 09:24:34"
"601","6","17","2000-02-21 00:50:49"
"602","29","143","2014-08-08 11:36:21"
"603","97","1473","1970-07-12 05:39:05"
"604","28","1970","1985-09-19 14:02:17"
"605","75","1858","1978-01-15 16:31:28"
"606","59","1276","1970-04-09 07:44:25"
"607","31","1047","2016-12-06 15:36:10"
"608","99","1530","2003-03-22 06:21:06"
"609","7","109","2013-03-10 10:52:44"
"610","55","291","1976-05-30 12:17:42"
"611","79","1161","2001-12-06 22:20:05"
"612","12","1894","1979-06-10 20:13:26"
"613","17","739","2009-05-19 00:56:44"
"614","61","407","2011-10-05 22:31:34"
"615","57","1277","1982-07-26 07:15:29"
"616","10","1959","2022-10-03 06:30:15"
"617","16","556","1990-02-06 23:56:22"
"618","72","1293","1993-08-16 20:55:41"
"619","80","1807","2007-04-16 22:03:25"
"620","90","164","1980-12-11 12:56:15"
"621","26","1750","1983-10-25 02:26:56"
"622","75","1655","1986-03-17 20:52:10"
"623","35","64","1997-02-18 23:02:05"
"624","79","29","1997-01-28 12:39:42"
"625","28","184","2015-07-12 03:28:44"
"626","58","795","1976-01-30 02:02:47"
"627","87","1536","2012-10-25 23:58:38"
"628","68","1426","2012-06-24 10:16:28"
"629","83","1039","1996-12-29 19:35:12"
"630","56","556","1970-11-22 01:01:37"
"631","42","438","1986-02-20 17:33:32"
"632","62","778","2021-08-25 21:41:30"
"633","85","611","2013-11-25 10:14:21"
"634","97","39","1990-10-08 22:15:48"
"635","37","1784","2001-10-19 09:53:37"
"636","97","1894","1979-07-05 12:04:49"
"637","13","1494","1972-08-28 00:00:25"
"638","11","432","2003-09-10 08:18:19"
"639","22","52","2014-03-15 22:36:56"
"640","66","1216","1996-10-18 01:22:40"
"641","23","392","1997-04-11 16:57:31"
"642","72","1073","1985-01-18 13:33:31"
"643","79","449","2015-02-27 15:37:18"
"644","74","632","2005-09-16 05:35:19"
"645","86","64","1988-02-14 12:02:20"
"646","39","796","1986-07-28 15:24:43"
"647","10","1407","2016-04-15 04:45:30"
"648","91","160","2017-10-04 00:16:48"
"649","53","803","2001-09-04 14:46:44"
